url,title,rating,reviews,initial_price,final_price,currency,image,seller_name,breadcrumb,product_specifications,product_description,seller_ratings,seller_ship_on_time,seller_chat_response,sku,mpn,colors,variations,color,returns_and_warranty,is_super_seller,promotions,brand,product_variation,lazmall,domain,number_sold,gmv
"https://www.lazada.co.id/products/trunki-ride-on-luggage-tas-koper-duduk-anak-i7950320981-s14363222333.html","Trunki Ride on Luggage - Tas Koper Duduk Anak","0",0,"1199000","959200","IDR","[""https://img.lazcdn.com/g/p/66cb57f80a79b6ff3d8085957be4dbaf.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/66cb57f80a79b6ff3d8085957be4dbaf.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8c0ebd1278fb63f7e11fbd1c59ccc2fe.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a233d33cb61c3e27508ddb09afe78d05.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3ecd722a256d600c02f38730ba933949.jpg_120x120q80.jpg_.webp""]","Early Learning Centre","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""elc""},{""name"":""SKU"",""value"":""7950320981_ID-14363222336""}]","Trunki Ride on Luggage-Tas Koper Duduk Anak",0.91,"100%","","7950320981_ID-14363222333","7950320981","[""Trixie"",""Tipu Tiger"",""Flossi Flamingo"",""Bernard Bee"",""Rocco Race Care"",""Police Car"",""Boris Bus"",""Pedro Pirate"",""Harley Ladybug""]","[{""name"":""Color"",""variations"":[""Trixie"",""Tipu Tiger"",""Flossi Flamingo"",""Bernard Bee"",""Rocco Race Care"",""Police Car"",""Boris Bus"",""Pedro Pirate"",""Harley Ladybug""]}]","Bernard Bee","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","elc","[{""name"":""Color"",""value"":""Bernard Bee""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/travel-bag-koper-anak-kanvas-london-bus-merah-terbaru-2024-i418851421-s472201832.html","Travel Bag Koper Anak Kanvas London Bus  Merah terbaru 2024","5.0",11,"200000","74100","IDR","[""https://img.lazcdn.com/g/p/1b8b55aa0b5979f4f89183246b32e1bb.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1b8b55aa0b5979f4f89183246b32e1bb.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7bb9ed85f57d4b73895cfcbd2f641419.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/63119892e92d5e75443b7d3e98e2f2e8.jpg_120x120q80.jpg_.webp""]","AlloAMT Baby Kiddies Corner","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""No Brand""},{""name"":""SKU"",""value"":""418851421_ID-472201832""},{""name"":""Rekomendasi Pengguna"",""value"":""ANAK-ANAK""},{""name"":""Model"",""value"":""AMT Baby Kiddies - TravelKVS003""},{""name"":""Ukuran koper"",""value"":""16 - 19 inci""},{""name"":""Material Case Koper"",""value"":""Softcase""},{""name"":""Bahan"",""value"":""Kanvas""},{""name"":""Tahan Air/Anti Air"",""value"":""Tidak kedap air""},{""name"":""Tipe Garansi"",""value"":""tidak ada jaminan""},{""name"":""Opsi Pengiriman Instant"",""value"":""ya""}]","Softcase Kanvas ANAK ANAK. koper mini anak perempuan murah. koper anak perempuan karakter. koper murah dibawah 100 ribu. tas anak perempuan sd koper. koper baju buat mudik murah. Bahan Kain Kanvas Halus, Tebal dan Mudah Dibersihkan. Ukuran 40 x 26 x16 cm. Gambar Super Printing 2 Sisi. Reseleting Ganda dan Bisa Digembok. Pegangan Kuat Berbahan Kulit Sintetis. Cocok Untuk Membawa Perlengkapan Anak dan Dewasa",0.98,"100%","100%","418851421_ID-472201832","418851421","[""Merah""]","[{""name"":""Warna"",""variations"":[""Merah""]}]","Merah","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[""Belanja Rp20.000""]","No Brand","[{""name"":""Warna"",""value"":""Merah""}]",false,"https://www.lazada.co.id",42,3112200
"https://www.lazada.co.id/products/justice-girls-peace-love-rolling-luggage-tas-anak-perempuan-i5429858387-s10802656916.html","Justice Girls Peace & Love Rolling Luggage - Tas Anak Perempuan","0",0,"799000","759050","IDR","[""https://img.lazcdn.com/g/p/9fba2aa3b06f65f6448abac47f481e6b.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9fba2aa3b06f65f6448abac47f481e6b.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/20282ff91d4109eec3a675c03b40e1ae.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c6c685bd2ffd079781419aeeecbaffc6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/208941c251f18b523468894e07d2022e.jpg_120x120q80.jpg_.webp""]","Justice Kids","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Justice""},{""name"":""SKU"",""value"":""5429858387_ID-10802656916""}]","- Item #  7622694-  Free-spirited travel style -  Colorful go-ready luggage with a fun design -  Top handles or retractable rolling pull handle for multiple ways to carry -  Zip closure -  18'' W x 8.5'' L x 12'' H-",0.98,"70%","100%","5429858387_ID-10802656916","5429858387","[""Multi""]","[{""name"":""Warna"",""variations"":[""Multi""]}]","Multi","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[""Belanja Rp20.000""]","Justice","[{""name"":""Warna"",""value"":""Multi""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/airwheel-koper-elektrik-model-robot-sq3-warna-pink-i1005252756-s1504608037.html","AIRWHEEL Koper Elektrik Model Robot SQ3 Warna Pink","5.0",3,"0","3500000","IDR","[""https://img.lazcdn.com/g/p/891c1293af6f009c1fec142ee7f7179c.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/891c1293af6f009c1fec142ee7f7179c.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/36c8591a272a79a5737937247f4f307e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5fb7ac9b7ddae50eaaee667b29bf9688.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5bf9b4fd9a8c104585d98adf3e29f97c.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/4b7144268100fba17c3d6ef54d549118.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/7b20249abff2330f8d32844e5706c579.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/bbb740d3ddbae51d3b7f45ad7c5db5e6.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/fb6040862876232552ba26aae4d45837.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/2b2da603305038c5b3bcc82aebf9571c.png_120x120q80.png_.webp""]","airwheel official store","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Airwheel""},{""name"":""SKU"",""value"":""1005252756_ID-1504608037""},{""name"":""Rekomendasi Pengguna"",""value"":""uniseks""},{""name"":""Model"",""value"":""Robot SQ3 Pink""},{""name"":""Ukuran koper"",""value"":""16 - 19 inci""},{""name"":""Tipe Garansi"",""value"":""Garansi Resmi Distributor Lokal""},{""name"":""Masa Garansi"",""value"":""1 Tahun""}]","Airwheel uniseks. tas sekolah anak perempuan roda koper. koper mainan anak perempuan. koper mini untuk study tour. koper mini 12 inch murah. sarung koper 20 inch. Airwheel adalah koper robot yang bisa dikendarai seperti kendaraan bermotor, terdapat pegangan didepan saat dikendarai dan tombol untuk menjalankan koper. SQ3 sangat cocok digunakan untuk anak-anak usia 3-7 tahun. Spesifikasi: Ukuran koper: 20 inch Cabin Size). Kapasitas: 15 Liter. Dimensi koper: 370x450x230 mm keseluruhan termasuk roda. Material Koper: Shell PC+ABS dan Frame Aluminum Alloy. Kapasitas Baterai: 2000 mAh 25.9V 51.8 Wh Type Li-ion Battery. Berat koper kosong: 4.8 Kg. Beban untuk dinaiki: up to 40 Kg. Kecepatan: up to 8 Km/jam. Ukuran roda: Tinggi pedal 80mm-roda depan 3.5-roda belakang 3.5"". Rata-rata pemakaian: 2-3 jam nonstop. Waktu pengisian daya: 2-3 jam. Garansi mesin 1 tahun, garansi baterai 6 bulan. Speaker/musik tidak termasuk garansi. Stiker pada gambar random. Cara maintenance baterai: Charge baterai 1",1,"","100%","1005252756_ID-1504608037","1005252756","[""Merah Jambu""]","[{""name"":""Warna"",""variations"":[""Merah Jambu""]}]","Merah Jambu","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""1 Tahun Garansi Resmi Distributor Lokal""]",true,"[]","Airwheel","[{""name"":""Warna"",""value"":""Merah Jambu""}]",true,"https://www.lazada.co.id",10,35000000
"https://www.lazada.co.id/products/regulator-tv-gacun-21-inch-gacun-original-i8027354590-s14450994799.html","REGULATOR TV GACUN 21 INCH GACUN ORIGINAL","0",0,"0","26500","IDR","[""https://img.lazcdn.com/g/ff/kf/S05eb653975cd4b3c8d382637062c138a5.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S05eb653975cd4b3c8d382637062c138a5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S636929578e7d406db208ba534aed15efK.jpg_120x120q80.jpg_.webp""]","Tito Pakiringan Elektronik","[""Televisi & Video"",""Televisi Digital""]","[{""name"":""Merek"",""value"":""TR""},{""name"":""SKU"",""value"":""8027354590_ID-14450994799""},{""name"":""TV Resolution"",""value"":""HD (720p)""},{""name"":""Ukuran Layar (Inci)"",""value"":""21""},{""name"":""Fitur TV"",""value"":""Televisi Digital""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]","REGULATOR TV GACUN 21 INCH GACUN ORIGINAL",0.9,"100%","","8027354590_ID-14450994799","8027354590","null","[]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","TR","[]",false,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/victus-laptop-gaming-hp-amd-ryzen-7-nvidia-geforce-16gb-32gb-ram-1tb-ssd-silver-white-blue-windows-11-home-161-inch-garansi-2-tahun-official-i8209510970-s14617026838.html","Victus Laptop Gaming HP AMD Ryzen 7 NVIDIA GeForce 16GB / 32GB RAM 1TB SSD Silver / White / Blue Windows 11 Home 16.1 Inch Garansi 2 Tahun Official","0",0,"27199000","26299000","IDR","[""https://img.lazcdn.com/g/p/9e80f7de8996b9d3872262ca5490b3d5.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/9e80f7de8996b9d3872262ca5490b3d5.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/31cd121a480d126e4a4ee212a68a3f24.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dbe4861acb93e9bc818a17683fcf745c.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/12f9b5b5ebc1c94d5669e9e413e59fef.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/f466d59d6c58998067435f466574ab23.png_120x120q80.png_.webp""]","HP","[""Komputer & Laptop"",""Laptop"",""Laptop Gaming""]","[{""name"":""Merek"",""value"":""HP""},{""name"":""SKU"",""value"":""8209510970_ID-14617026838""},{""name"":""Ukuran layar"",""value"":""16 Inches""},{""name"":""Sistem Memori"",""value"":""16GB & Ke Atas""},{""name"":""Memori Grafis"",""value"":""-""},{""name"":""Condition"",""value"":""Baru""},{""name"":""Graphic Card Series"",""value"":""RTX 4060 8GB""},{""name"":""Model"",""value"":""-""},{""name"":""processor_type_series"",""value"":""R7-8845HS""},{""name"":""Tipe Prosesor"",""value"":""Single-core""},{""name"":""Sistem Operasi"",""value"":""Windows""},{""name"":""Jenis Garansi"",""value"":""Garansi Lokal""}]","HP 16 Inches. laptop murah 1 jutaan baru gaming. hp murah cuci gudang 2023 asli. laptop advan work plus ryzen 7. laptop hp terbaru 2024 ram 8. kredit hp tanpa dp di lazada. Operating System: Windows 11 Home Single Language. Display: 40.9 cm 16.1 diagonal FHD display. Webcam: HP True Vision 1080p FHD camera with temporal noise reduction and integrated dual array digital microphones. Keyboard: Full-size, backlit",0.96,"100%","100%","8209510970_ID-14617026838","8209510970","null","[{""name"":""Varian"",""variations"":[""16-s1009AX"",""16-s1010AX""]}]","","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","HP","[{""name"":""Varian"",""value"":""16-s1010AX""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/laptop-hp-pavilion-plus-intel-core-i5-gen-13-iris-x-16gb-ram-512gb-ssd-silver-blue-pink-windows-11-home-14-inch-garansi-2-tahun-official-i8208942381-s14616580287.html","Laptop HP Pavilion Plus Intel Core i5 Gen 13 Iris X 16GB RAM 512GB SSD Silver / Blue / Pink Windows 11 Home 14 Inch Garansi 2 Tahun Official","0",0,"15799000","14999000","IDR","[""https://img.lazcdn.com/g/p/df46ad7bd696e13e8ff99d72d816cf98.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/df46ad7bd696e13e8ff99d72d816cf98.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/efa6f8aef738997a83289ccf4a9d8782.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/358bb503a4928d2c5e6e7f41a5b8b5c0.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/9c48949245ff66ef38e45b1d25ae714e.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/1ce49e2e75bb1fb4429f12bdc76563de.png_120x120q80.png_.webp""]","HP","[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]","[{""name"":""Merek"",""value"":""HP""},{""name"":""SKU"",""value"":""8208942381_ID-14616580288""},{""name"":""Ukuran layar"",""value"":""14 Inci""},{""name"":""Sistem Memori"",""value"":""16GB & Ke Atas""},{""name"":""Memori Grafis"",""value"":""8GB & Ke Atas""},{""name"":""Condition"",""value"":""Baru""},{""name"":""Graphic Card Series"",""value"":""Intel Iris Xe - EVO""},{""name"":""Model"",""value"":""Intel""},{""name"":""processor_type_series"",""value"":""Intel Core i5""},{""name"":""Tipe Prosesor"",""value"":""Single-core""},{""name"":""Jenis Garansi"",""value"":""Garansi Lokal""}]","HP 14 Inci. laptop baru 2024 murah cuci gudang. harga laptop terbaru 2024 murah. laptop samsung terbaru 2024 ori. laptop murah promo cuci gudang. laptop hp terbaru 2024 ram 8. Color: Natural silver 14-ew0077TU), Moonlight blue 14-ew0078TU), Tranquil pink 14-ew0079TU). Operating System: Windows 11 Home Single Language. Processor: Intel® Core i5-1335U up to 4.6 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads). Display: 35.6 cm 14 diagonal WQXGA display",0.96,"100%","100%","8208942381_ID-14616580287","8208942381","null","[{""name"":""Varian"",""variations"":[""14-ew0077TU"",""14-ew0078TU""]}]","","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","HP","[{""name"":""Varian"",""value"":""14-ew0077TU""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/laptop-hp-spectre-x360-2-in-1-intel-core-ultra-7-arc-32gb-ram-1tb-2tb-ssd-black-blue-windows-11-home-14-inch-garansi-2-tahun-official-i8204448494-s14612224542.html","Laptop HP Spectre x360 2 in 1 Intel Core Ultra 7 Arc 32GB RAM 1TB / 2TB SSD Black / Blue Windows 11 Home 14 Inch Garansi 2 Tahun Official","0",0,"29199000","27899000","IDR","[""https://img.lazcdn.com/g/p/b6dcf940145e186fd09515c48b42c508.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b6dcf940145e186fd09515c48b42c508.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9febb08cd3a26ae62584becc080a9762.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/ec6f3ba190678dbb5e372d2638ccec21.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f17efd6b78d746bb47e1a5eddba59b19.png_120x120q80.png_.webp""]","HP","[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]","[{""name"":""Merek"",""value"":""HP""},{""name"":""SKU"",""value"":""8204448494_ID-14612224543""},{""name"":""Ukuran layar"",""value"":""14 Inci""},{""name"":""Sistem Memori"",""value"":""16GB & Ke Atas""},{""name"":""Memori Grafis"",""value"":""8GB & Ke Atas""},{""name"":""Condition"",""value"":""Baru""},{""name"":""Graphic Card Series"",""value"":""Intel Arc Graphics - EVO""},{""name"":""Model"",""value"":""Intel""},{""name"":""processor_type_series"",""value"":""Intel Core Ultra 7""},{""name"":""Tipe Prosesor"",""value"":""Single-core""},{""name"":""Jenis Garansi"",""value"":""Garansi Lokal""}]","HP 14 Inci. kredit laptop cicilan 12 bulan tanpa dp. laptop hp elitebook 2760p touchscreen. laptop second murah 300 ribuan asli. laptop intel hd graphics 4000. laptop hp terbaru 2024 ram 8. Operating System: Windows 11 Home Single Language. Processor: Intel® Core Ultra 7 155H up to 4.8 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 16 cores, 22 threads). Display: 35.6 cm 14 diagonal 2.8K touch display. Webcam: HP Wide Vision 9MP IR camera with camera shutter, temporal noise reduction and integrated dual array digital microphones",0.96,"100%","100%","8204448494_ID-14612224542","8204448494","null","[{""name"":""Memori"",""variations"":[""14-eu0004TU"",""14-eu0005TU""]}]","","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","HP","[{""name"":""Memori"",""value"":""14-eu0004TU""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/victus-laptop-gaming-hp-amd-ryzen-5-nvidia-geforce-8gb-16gb-ram-512gb-ssd-white-silver-blue-windows-11-home-156-inch-garansi-2-tahun-official-i8208812343-s14616540175.html","Victus Laptop Gaming HP AMD Ryzen 5 NVIDIA GeForce 8GB / 16GB RAM 512GB SSD White / Silver / Blue Windows 11 Home 15.6 Inch Garansi 2 Tahun Official","0",0,"12499000","11499000","IDR","[""https://img.lazcdn.com/g/p/e7ccadade97130addccca38ee3300fd5.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/e7ccadade97130addccca38ee3300fd5.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/347b1be35156b27994be2d39ab9ac9af.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/e8de7e342d85175b906c387a019e6006.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/158289aff4cab445f374b289aaea2bee.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/86fc8158c4b747eb6ae8af08ec9c7746.png_120x120q80.png_.webp""]","HP","[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]","[{""name"":""Merek"",""value"":""HP""},{""name"":""SKU"",""value"":""8208812343_ID-14616540178""},{""name"":""Ukuran layar"",""value"":""15.6 Inci""},{""name"":""Sistem Memori"",""value"":""16GB & Ke Atas""},{""name"":""Memori Grafis"",""value"":""8GB & Ke Atas""},{""name"":""Condition"",""value"":""Baru""},{""name"":""Graphic Card Series"",""value"":""RTX 2050 4GB""},{""name"":""Model"",""value"":""Intel""},{""name"":""processor_type_series"",""value"":""AMD Ryzen""},{""name"":""Tipe Prosesor"",""value"":""Single-core""},{""name"":""Jenis Garansi"",""value"":""Garansi Lokal""}]","HP 15 6 Inci. laptop msi modern 14 ryzen 5 5625 u. laptop murah 1 jutaan baru gaming. laptop asus vivobook 14 a1405za. laptop ram 16gb dibawah 10 juta. laptop acer predator helios 16. Operating System: Windows 11 Home Single Language. Display: 39.6 cm 15.6 diagonal FHD display. Webcam: HP Wide Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones. Keyboard: Full-size, backlit",0.96,"100%","100%","8208812343_ID-14616540175","8208812343","null","[{""name"":""Varian"",""variations"":[""15-fb1887AX"",""15-fb1888AX"",""15-fb1889AX"",""15-fb1011AX""]}]","","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","HP","[{""name"":""Varian"",""value"":""15-fb1887AX""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/victus-laptop-gaming-hp-amd-ryzen-7-nvidia-geforce-16gb-32gb-ram-1tb-ssd-silver-white-blue-windows-11-home-161-inch-garansi-2-tahun-official-i8209510970-s14617026837.html","Victus Laptop Gaming HP AMD Ryzen 7 NVIDIA GeForce 16GB / 32GB RAM 1TB SSD Silver / White / Blue Windows 11 Home 16.1 Inch Garansi 2 Tahun Official","0",0,"27199000","26299000","IDR","[""https://img.lazcdn.com/g/p/9e80f7de8996b9d3872262ca5490b3d5.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/9e80f7de8996b9d3872262ca5490b3d5.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/31cd121a480d126e4a4ee212a68a3f24.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dbe4861acb93e9bc818a17683fcf745c.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/12f9b5b5ebc1c94d5669e9e413e59fef.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/f466d59d6c58998067435f466574ab23.png_120x120q80.png_.webp""]","HP","[""Komputer & Laptop"",""Laptop"",""Laptop Gaming""]","[{""name"":""Merek"",""value"":""HP""},{""name"":""SKU"",""value"":""8209510970_ID-14617026838""},{""name"":""Ukuran layar"",""value"":""16 Inches""},{""name"":""Sistem Memori"",""value"":""16GB & Ke Atas""},{""name"":""Memori Grafis"",""value"":""-""},{""name"":""Condition"",""value"":""Baru""},{""name"":""Graphic Card Series"",""value"":""RTX 4060 8GB""},{""name"":""Model"",""value"":""-""},{""name"":""processor_type_series"",""value"":""R7-8845HS""},{""name"":""Tipe Prosesor"",""value"":""Single-core""},{""name"":""Sistem Operasi"",""value"":""Windows""},{""name"":""Jenis Garansi"",""value"":""Garansi Lokal""}]","HP 16 Inches. laptop murah 1 jutaan baru gaming. hp murah cuci gudang 2023 asli. laptop advan work plus ryzen 7. laptop hp terbaru 2024 ram 8. kredit hp tanpa dp di lazada. Operating System: Windows 11 Home Single Language. Display: 40.9 cm 16.1 diagonal FHD display. Webcam: HP True Vision 1080p FHD camera with temporal noise reduction and integrated dual array digital microphones. Keyboard: Full-size, backlit",0.96,"100%","100%","8209510970_ID-14617026837","8209510970","null","[{""name"":""Varian"",""variations"":[""16-s1009AX"",""16-s1010AX""]}]","","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","HP","[{""name"":""Varian"",""value"":""16-s1009AX""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/roda-koper-double-wheel-kanan-kiri-cocok-uk-koper-18-20-22-24-i6592868993-s12533564354.html","Roda Koper Double Wheel Kanan Kiri Cocok Uk. Koper 18, 20, 22, 24","5.0",3,"190000","145000","IDR","[""https://img.lazcdn.com/g/p/262c841812dc01cf3c63aadfc84249ba.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/262c841812dc01cf3c63aadfc84249ba.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/26fbfcb844678b83ee5615d4cfe626ed.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c8b5d60a3f269965c0112cda76056c5e.jpg_80x80q80.jpg_.webp""]","AzamS505","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""No Brand""},{""name"":""SKU"",""value"":""6592868993_ID-12533564354""},{""name"":""Tahan Air/Anti Air"",""value"":""Tahan Air""},{""name"":""Rekomendasi Pengguna"",""value"":""uniseks""},{""name"":""Tipe Garansi"",""value"":""tidak ada jaminan""}]","uniseks. koper polo fiber hardcase 24 inch. koper polo twin 20 inch roda 4. roda koper kecil 4 roda 4baud. koper murah dibawah 100 ribu. tas pakaian koper roda anak. Roda Koper 360 Derajat. Roda Koper 360 Derajat",1,"","","6592868993_ID-12533564354","6592868993","[""Set 2pcs"",""Set 4pcs""]","[{""name"":""Warna"",""variations"":[""Set 2pcs"",""Set 4pcs""]}]","Set 4pcs","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","No Brand","[{""name"":""Warna"",""value"":""Set 4pcs""}]",false,"https://www.lazada.co.id",11,1595000
"https://www.lazada.co.id/products/trunki-ride-on-luggage-tas-koper-duduk-anak-i7950320981-s14363222332.html","Trunki Ride on Luggage - Tas Koper Duduk Anak","0",0,"1199000","959200","IDR","[""https://img.lazcdn.com/g/p/66cb57f80a79b6ff3d8085957be4dbaf.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/66cb57f80a79b6ff3d8085957be4dbaf.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8c0ebd1278fb63f7e11fbd1c59ccc2fe.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a233d33cb61c3e27508ddb09afe78d05.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3ecd722a256d600c02f38730ba933949.jpg_120x120q80.jpg_.webp""]","Early Learning Centre","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""elc""},{""name"":""SKU"",""value"":""7950320981_ID-14363222336""}]","Trunki Ride on Luggage-Tas Koper Duduk Anak",0.91,"100%","","7950320981_ID-14363222332","7950320981","[""Trixie"",""Tipu Tiger"",""Flossi Flamingo"",""Bernard Bee"",""Rocco Race Care"",""Police Car"",""Boris Bus"",""Pedro Pirate"",""Harley Ladybug""]","[{""name"":""Color"",""variations"":[""Trixie"",""Tipu Tiger"",""Flossi Flamingo"",""Bernard Bee"",""Rocco Race Care"",""Police Car"",""Boris Bus"",""Pedro Pirate"",""Harley Ladybug""]}]","Flossi Flamingo","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","elc","[{""name"":""Color"",""value"":""Flossi Flamingo""}]",true,"https://www.lazada.co.id",0,0
